assembly_id	label	label_source	taxid	num_SCG_hits	uniq_SCG_hits	perc_comp	perc_redund	num_SCG_hits_after_len_filt	in_final_tree	NCBI_domain	NCBI_phylum	NCBI_class	NCBI_order	NCBI_family	NCBI_genus	NCBI_species
GCF_003443735.1	GCF_003443735.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_sp_CC0208_CC0208	NCBI	2306165	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. CC0208
GCF_003443775.1	GCF_003443775.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_sp_dhg_dhg	NCBI	2163016	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio sp. dhg
GCF_003443875.1	GCF_003443875.1_Bacteria_Actinobacteria_Actinobacteria_Aeromicrobium_sp_A1-2_A1-2	NCBI	2107713	13	13	86.67	0.00	10	Yes	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	Aeromicrobium	Aeromicrobium sp. A1-2
GCF_003491185.1	GCF_003491185.1_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_P18	NCBI	146919	14	13	86.67	6.67	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_003491205.1	GCF_003491205.1_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_RM158	NCBI	146919	14	13	86.67	6.67	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_003491385.1	GCF_003491385.1_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_SP38	NCBI	146919	14	13	86.67	6.67	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_003491405.1	GCF_003491405.1_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_SP73	NCBI	146919	14	13	86.67	6.67	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_003491425.1	GCF_003491425.1_Bacteria_Bacteroidetes_NA_Salinibacter_ruber_M1	NCBI	146919	14	13	86.67	13.33	13	Yes	Bacteria	Bacteroidetes	NA	Bacteroidetes Order II. Incertae sedis	Rhodothermaceae	Salinibacter	Salinibacter ruber
GCF_003515105.1	GCF_003515105.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_donghaensis_HJ51	NCBI	621376	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas donghaensis
GCF_003516165.1	GCF_003516165.1_Bacteria_Proteobacteria_Gammaproteobacteria_Serratia_marcescens_KS10	NCBI	615	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
GCF_003516185.1	GCF_003516185.1_Bacteria_Proteobacteria_Gammaproteobacteria_Serratia_marcescens_EL1	NCBI	615	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Yersiniaceae	Serratia	Serratia marcescens
GCF_003544875.1	GCF_003544875.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_alfacsensis_CAIM_1831	NCBI	1074311	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio alfacsensis
GCF_003544895.1	GCF_003544895.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacteraceae_bacterium_BAR1_BAR1	NCBI	2171755	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NA	Rhodobacteraceae bacterium BAR1
GCF_003568825.1	GCF_003568825.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_tunicata_D2	NCBI	314281	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas tunicata
GCF_003568845.1	GCF_003568845.1_Bacteria_Proteobacteria_Alphaproteobacteria_Indioceanicola_profundi_SCSIO_08040	NCBI	2220096	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Indioceanicola	Indioceanicola profundi
GCF_003568865.1	GCF_003568865.1_Bacteria_Actinobacteria_Rubrobacteria_Rubrobacter_indicoceani_SCSIO_08198	NCBI	2051957	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Rubrobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter	Rubrobacter indicoceani
GCF_003569745.1	GCF_003569745.1_Bacteria_Proteobacteria_Alphaproteobacteria_Altererythrobacter_sp_B11_B11	NCBI	2060312	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Altererythrobacter	Altererythrobacter sp. B11
GCF_003584565.1	GCF_003584565.1_Bacteria_Proteobacteria_Gammaproteobacteria_Alteromonas_sp_RKMC-009_RKMC-009	NCBI	2267264	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Alteromonas	Alteromonas sp. RKMC-009
GCF_003584645.1	GCF_003584645.1_Bacteria_Proteobacteria_Gammaproteobacteria_Methylocaldum_marinum_S8	NCBI	1432792	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Methylococcales	Methylococcaceae	Methylocaldum	Methylocaldum marinum
GCF_003584745.1	GCF_003584745.1_Bacteria_Actinobacteria_Actinobacteria_Mycobacterium_pseudoshottsii_JCM_15466	NCBI	1136880	14	14	93.33	0.00	12	Yes	Bacteria	Actinobacteria	Actinobacteria	Corynebacteriales	Mycobacteriaceae	Mycobacterium	Mycobacterium pseudoshottsii
GCF_003585765.1	GCF_003585765.1_Bacteria_Bacteroidetes_Cytophagia_Pontibacter_actiniarum_DSM_19842	NCBI	323450	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Hymenobacteraceae	Pontibacter	Pontibacter actiniarum
GCF_003611275.1	GCF_003611275.1_Bacteria_Proteobacteria_Alphaproteobacteria_Sulfitobacter_sp_D7_D7	NCBI	1968541	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Sulfitobacter	Sulfitobacter sp. D7
GCF_003612775.1	GCF_003612775.1_Bacteria_Actinobacteria_Actinobacteria_Micromonospora_tulbaghiae_CNY-010	NCBI	479978	14	14	93.33	0.00	12	Yes	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora tulbaghiae
GCF_003612895.1	GCF_003612895.1_Bacteria_Proteobacteria_Oligoflexia_Halobacteriovorax_sp_BALOs_7_BALOs_7	NCBI	2109558	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	Halobacteriovorax sp. BALOs_7
GCF_003626995.1	GCF_003626995.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_fluorescens_PF08	NCBI	294	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas fluorescens
GCF_003668795.1	GCF_003668795.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_agarivorans_Hao_2018	NCBI	176102	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas agarivorans
GCF_003671915.1	GCF_003671915.1_Bacteria_Proteobacteria_Betaproteobacteria_Alcaligenes_aquatilis_QD168	NCBI	323284	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes aquatilis
GCF_003687485.1	GCF_003687485.1_Bacteria_Bacteroidetes_Flavobacteriia_Euzebyella_marina_RN62	NCBI	1761453	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Euzebyella	Euzebyella marina
GCF_003691485.1	GCF_003691485.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_campbellii_170502	NCBI	680	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio campbellii
GCF_003691505.1	GCF_003691505.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_owensii_1700302	NCBI	696485	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio owensii
GCF_003691525.1	GCF_003691525.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_parahaemolyticus_160807	NCBI	670	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio parahaemolyticus
GCF_003691545.1	GCF_003691545.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_owensii_V180403	NCBI	696485	13	13	86.67	0.00	13	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio owensii
GCF_003711085.1	GCF_003711085.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Arcobacter_peruensis_PSE-93	NCBI	2320140	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Arcobacter	Arcobacter peruensis
GCF_003711265.1	GCF_003711265.1_Bacteria_Proteobacteria_Gammaproteobacteria_Bathymodiolus_thermophilus_thioautotrophic_gill_symbiont_EPR9N	NCBI	2360	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Bathymodiolus thermophilus thioautotrophic gill symbiont
GCF_003716855.1	GCF_003716855.1_Bacteria_Proteobacteria_Betaproteobacteria_Alcaligenes_faecalis_J481	NCBI	511	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	Alcaligenes faecalis
GCF_003719615.1	GCF_003719615.1_Bacteria_Proteobacteria_Gammaproteobacteria_Enterobacter_cloacae_E3442	NCBI	550	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter cloacae
GCF_003721455.1	GCF_003721455.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_algae_KC-Na-R1	NCBI	38313	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella algae
GCF_003721495.1	GCF_003721495.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_sp_ADI95-16_ADI95-16	NCBI	1522758	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces sp. ADI95-16
GCF_003722215.1	GCF_003722215.1_Bacteria_Firmicutes_Erysipelotrichia_Erysipelothrix_rhusiopathiae_KC-Sb-R1	NCBI	1648	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Erysipelothrix	Erysipelothrix rhusiopathiae
GCF_003726935.1	GCF_003726935.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_mediterranei_117-T6	NCBI	689	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio mediterranei
GCF_003846365.1	GCF_003846365.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacter_sphaeroides_AB25	NCBI	1063	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
GCF_003846385.1	GCF_003846385.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacter_sphaeroides_AB27	NCBI	1063	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
GCF_003846405.1	GCF_003846405.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacter_sphaeroides_AB29	NCBI	1063	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
GCF_003846425.1	GCF_003846425.1_Bacteria_Proteobacteria_Alphaproteobacteria_Rhodobacter_sphaeroides_AB24	NCBI	1063	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Rhodobacter	Rhodobacter sphaeroides
GCF_003850185.1	GCF_003850185.1_Bacteria_Proteobacteria_Gammaproteobacteria_Piscirickettsia_salmonis_EM-90	NCBI	1238	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Piscirickettsia	Piscirickettsia salmonis
GCF_003855395.1	GCF_003855395.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_livingstonensis_LMG_19866	NCBI	150120	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella livingstonensis
GCF_003856835.1	GCF_003856835.1_Archaea_Euryarchaeota_Halobacteria_Haloplanus_aerogenes_JCM_16430	NCBI	660522	14	13	86.67	6.67	6	No	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Haloferacaceae	Haloplanus	Haloplanus aerogenes
GCF_003867075.1	GCF_003867075.1_Bacteria_Bacteroidetes_Flavobacteriia_Tenacibaculum_mesophilum_DSM_13764	NCBI	104268	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum mesophilum
GCF_003942025.1	GCF_003942025.1_Bacteria_Proteobacteria_Gammaproteobacteria_Aliivibrio_salmonicida_VS224	NCBI	40269	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Aliivibrio	Aliivibrio salmonicida
GCF_003950215.1	GCF_003950215.1_Bacteria_Proteobacteria_Gammaproteobacteria_Halomonas_venusta_MA-ZP17-13	NCBI	44935	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Halomonas	Halomonas venusta
GCF_003952245.1	GCF_003952245.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_libanensis_DMSP-1	NCBI	75588	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas libanensis
GCF_003966975.1	GCF_003966975.1_Bacteria_Chloroflexi_Anaerolineae_Pelolinea_submarina_MO-CFX1	NCBI	913107	14	14	93.33	0.00	14	Yes	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	Pelolinea	Pelolinea submarina
GCF_003970715.1	GCF_003970715.1_Bacteria_Actinobacteria_Actinobacteria_Streptomyces_luteoverticillatus_CGMCC_15060	NCBI	66425	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Streptomycetales	Streptomycetaceae	Streptomyces	Streptomyces luteoverticillatus
GCF_003970735.1	GCF_003970735.1_Bacteria_Proteobacteria_Alphaproteobacteria_Silicimonas_algicola_KC90	NCBI	1826607	14	14	93.33	0.00	13	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Silicimonas	Silicimonas algicola
GCF_003986605.1	GCF_003986605.1_Bacteria_Proteobacteria_Gammaproteobacteria_Marinobacter_salarius_HL2708#2	NCBI	1420917	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter salarius
GCF_003990725.1	GCF_003990725.1_Archaea_Euryarchaeota_Halobacteria_Halorubrum_sp_PV6_PV6	NCBI	634157	14	13	86.67	6.67	6	No	Archaea	Euryarchaeota	Halobacteria	Haloferacales	Halorubraceae	Halorubrum	Halorubrum sp. PV6
GCF_003991075.1	GCF_003991075.1_Bacteria_Proteobacteria_Gammaproteobacteria_Thiomicrospira_sp_S5_S5	NCBI	1803865	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Thiomicrospira	Thiomicrospira sp. S5
GCF_003991135.1	GCF_003991135.1_Bacteria_Firmicutes_Clostridia_Anoxybacter_fermentans_DY22613	NCBI	1323375	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Clostridia	Halanaerobiales	NA	Anoxybacter	Anoxybacter fermentans
GCF_004006315.1	GCF_004006315.1_Bacteria_Proteobacteria_Epsilonproteobacteria_Nautilia_sp_PV-1_PV-1	NCBI	2579250	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Epsilonproteobacteria	Nautiliales	Nautiliaceae	Nautilia	Nautilia sp. PV-1
GCF_004014695.1	GCF_004014695.1_Bacteria_Proteobacteria_Gammaproteobacteria_Hahella_sp_KA22_KA22	NCBI	1628392	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Hahellaceae	Hahella	Hahella sp. KA22
GCF_004014715.1	GCF_004014715.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_sp_R3_R3	NCBI	1709477	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas sp. R3
GCF_004022545.1	GCF_004022545.1_Bacteria_Proteobacteria_Gammaproteobacteria_Vibrio_chagasii_ECSMB14107	NCBI	170679	14	13	86.67	6.67	13	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	Vibrio	Vibrio chagasii
GCF_900091425.1	GCF_900091425.1_Bacteria_Actinobacteria_Actinobacteria_Micromonospora_krabiensis_DSM_45344	NCBI	307121	14	14	93.33	0.00	12	Yes	Bacteria	Actinobacteria	Actinobacteria	Micromonosporales	Micromonosporaceae	Micromonospora	Micromonospora krabiensis
GCF_900095155.1	GCF_900095155.1_Bacteria_Proteobacteria_Alphaproteobacteria_Brucella_inopinata_141012304	NCBI	1218315	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Brucellaceae	Brucella	Brucella inopinata
GCF_900099705.1	GCF_900099705.1_Bacteria_Actinobacteria_Actinobacteria_Agrococcus_jejuensis_DSM_22002	NCBI	399736	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Agrococcus	Agrococcus jejuensis
GCF_900101765.1	GCF_900101765.1_Bacteria_Bacteroidetes_Flavobacteriia_Nonlabens_sp_Hel1_33_55_Hel1_33_55	NCBI	1336802	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Nonlabens	Nonlabens sp. Hel1_33_55
GCF_900102005.1	GCF_900102005.1_Bacteria_Actinobacteria_Actinobacteria_Microbacterium_sp_LKL04_LKL04	NCBI	912630	14	14	93.33	0.00	13	Yes	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	Microbacterium	Microbacterium sp. LKL04
GCF_900104375.1	GCF_900104375.1_Bacteria_Bacteroidetes_Flavobacteriia_Flavobacteriaceae_bacterium_MAR_2010_188_Mar_2010_188	NCBI	1250295	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	NA	Flavobacteriaceae bacterium MAR_2010_188
GCF_900104765.1	GCF_900104765.1_Bacteria_Bacteroidetes_Flavobacteriia_Gillisia_sp_Hel1_33_143_Hel1_33_143	NCBI	1336796	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gillisia	Gillisia sp. Hel1_33_143
GCF_900105005.1	GCF_900105005.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_litoralis_2SM5	NCBI	797277	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas litoralis
GCF_900105035.1	GCF_900105035.1_Bacteria_Bacteroidetes_Flavobacteriia_Gramella_echinicola_Mar_2010_102	NCBI	279359	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella echinicola
GCF_900105105.1	GCF_900105105.1_Bacteria_Bacteroidetes_Flavobacteriia_Maribacter_dokdonensis_MAR_2009_60	NCBI	320912	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	Maribacter dokdonensis
GCF_900105135.1	GCF_900105135.1_Bacteria_Bacteroidetes_Flavobacteriia_Gramella_sp_MAR_2010_147_MAR_2010_147	NCBI	1250205	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Gramella	Gramella sp. MAR_2010_147
GCF_900105445.1	GCF_900105445.1_Bacteria_Actinobacteria_Actinobacteria_Paraoerskovia_marina_DSM_22126	NCBI	545619	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Cellulomonadaceae	Paraoerskovia	Paraoerskovia marina
GCF_900105595.1	GCF_900105595.1_Bacteria_Proteobacteria_Alphaproteobacteria_Stappia_sp_ES_058_ES.058	NCBI	1881061	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Stappia	Stappia sp. ES.058
GCF_900105865.1	GCF_900105865.1_Bacteria_Actinobacteria_Actinobacteria_Arcanobacterium_phocae_DSM_10002	NCBI	131112	14	14	93.33	0.00	14	Yes	Bacteria	Actinobacteria	Actinobacteria	Actinomycetales	Actinomycetaceae	Arcanobacterium	Arcanobacterium phocae
GCF_900105995.1	GCF_900105995.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_pohangensis_DSM_17875	NCBI	364197	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas pohangensis
GCF_900106075.1	GCF_900106075.1_Bacteria_Bacteroidetes_Flavobacteriia_Polaribacter_sp_Hel1_33_78_Hel1_33_78	NCBI	1336804	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Polaribacter	Polaribacter sp. Hel1_33_78
GCF_900108535.1	GCF_900108535.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudomonas_xanthomarina_LMG_23572	NCBI	271420	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas xanthomarina
GCF_900119795.1	GCF_900119795.1_Bacteria_Bacteroidetes_Flavobacteriia_Tenacibaculum_maritimum	NCBI	1349785	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum maritimum
GCF_900176595.1	GCF_900176595.1_Bacteria_Bacteroidetes_Cytophagia_Aquiflexum_balticum_DSM_16537	NCBI	758820	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	Aquiflexum	Aquiflexum balticum
GCF_900188315.1	GCF_900188315.1_Bacteria_Proteobacteria_Gammaproteobacteria_Marinobacter_sp_es_042_ES.042	NCBI	1761794	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Marinobacter	Marinobacter sp. es.042
GCF_900198195.1	GCF_900198195.1_Bacteria_Bacteroidetes_Flavobacteriia_Tenacibaculum_jejuense_KCTC_22618_T	NCBI	584609	14	14	93.33	0.00	14	Yes	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tenacibaculum	Tenacibaculum jejuense
GCF_900198835.1	GCF_900198835.1_Archaea_Euryarchaeota_Thermococci_Thermococcus_sp_EXT12c_EXT12c	NCBI	2016361	14	14	93.33	0.00	8	Yes	Archaea	Euryarchaeota	Thermococci	Thermococcales	Thermococcaceae	Thermococcus	Thermococcus sp. EXT12c
GCF_900215505.1	GCF_900215505.1_Bacteria_Proteobacteria_Alphaproteobacteria_Cohaesibacter_sp_ES_047_ES.047	NCBI	1798205	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Cohaesibacteraceae	Cohaesibacter	Cohaesibacter sp. ES.047
GCF_900217235.1	GCF_900217235.1_Bacteria_Proteobacteria_Deltaproteobacteria_Pseudodesulfovibrio_profundus_500-1	NCBI	57320	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	Pseudodesulfovibrio	Pseudodesulfovibrio profundus
GCF_900239935.1	GCF_900239935.1_Bacteria_Proteobacteria_Gammaproteobacteria_Pseudoalteromonas_carrageenovora_ATCC43555T	NCBI	1314868	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Pseudoalteromonadaceae	Pseudoalteromonas	Pseudoalteromonas carrageenovora
GCF_900465055.1	GCF_900465055.1_Bacteria_Proteobacteria_Gammaproteobacteria_Moritella_yayanosii_DB21MT_5	NCBI	69539	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Moritellaceae	Moritella	Moritella yayanosii
GCF_900476435.1	GCF_900476435.1_Bacteria_Proteobacteria_Gammaproteobacteria_Shewanella_benthica_DB21MT-2	NCBI	43661	14	14	93.33	0.00	14	Yes	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	Shewanella benthica
GCF_900538275.1	GCF_900538275.1_Bacteria_Firmicutes_Clostridia_Petrocella_atlantisensis	NCBI	2173034	14	14	93.33	0.00	14	Yes	Bacteria	Firmicutes	Clostridia	Clostridiales	Vallitaleaceae	Petrocella	Petrocella atlantisensis
